session_id,participant_id,video_id,emotion,ecg_ecg_meanibi,ecg_ecg_hrv,ecg_ecg_mse1,ecg_ecg_mse2,ecg_ecg_mse3,ecg_ecg_mse4,ecg_ecg_mse5,ecg_ecg_sp0001,ecg_ecg_sp0102,ecg_ecg_sp0203,ecg_ecg_sp0304,ecg_ecg_energyratio,ecg_ecg_tachogram_lf,ecg_ecg_tachogram_mf,ecg_ecg_tachogram_hf,ecg_ecg_tachogram_energy_ratio,ecg_ecg_meanqrs_amp,ecg_ecg_stdqrs_amp,ecg_ecg_varqrs_amp,ecg_ecg_delay,gsr_std_amppeaks,gsr_var_amppeaks,gsr_std_risetime,gsr_var_risetime,gsr_std_pospeaks,gsr_var_pospeaks,gsr_nbpeaks,gsr_amppeaks,gsr_risetime,gsr_pospeaks
1,2,6,anger,0.961665143236866,0.02294239377993648,0.000526353432353668,9.5,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,0.7605884613554779,-0.6140887454616553,-10.336809035384697,-9.437849966318106,-9.889781772264538,8.557933092800907,3.9312906551041973,-2.795936995944652,-1.8684768232167503,-1.355399577375534,494.39306502095843,33.271449440851065,468.7533782877923,522.0322296090351,0.0,0.0,0.0,0.0,0.0,0.0
1,2,7,fear,0.9593922091731247,0.022491289280934197,0.0005058580935186654,9.5,1.5624632684228745,0.15585803581532673,0.13772282946669126,0.28271188329390734,0.4255443510141437,0.5653750666689961,0.6906440503418269,-0.599386711769845,-2.9073903720270433,-3.0226404647468375,-6.495494568523199,2.309935619801531,3.783939149769402,-2.632804328650805,-2.517835578254166,-2.0794541520011207,385.59509505226424,11.61462530073418,376.8334101937756,394.492079281941,12.269989028039502,150.55263074820976,0.4581483409811172,0.20989990234375,958.4948269726516,918712.3333333333
1,3,1,happy,0.917825976033162,0.050303529493341013,0.0025304450794874293,9.5,1.4643883141154876,0.10200501280384752,0.164372319051158,0.32135250498451584,0.5335651107354801,0.7038999723362072,0.95810100193417,-0.6085013583889882,-9.4664309694129,-9.597220716971663,-9.896538218416683,8.426580635776977,3.6357155461554624,-4.113726098077831,-3.5780543854326528,-71.34310247158304,255.13834766036197,9.780234504578184,247.04150405741603,265.1071040558217,1.7815908419478435,3.1740659281124257,0.9004562916672442,0.810821533203125,2160.9183233060894,4669568.0
1,3,2,sad,0.919268461755177,0.041077664664918676,0.0016873745343235081,9.5,1.662829265167435,0.13669967024750124,0.08917893280658461,0.15992398330615215,0.24686007793152578,0.34874887866631166,0.40123677199864327,-0.6144598648859588,-10.281189105848282,-9.46651937284193,-9.826694222087722,8.551812360381838,3.8996058580988544,-2.2261916132164368,-3.198979211865482,-3.177429270189237,279.76011979546354,19.098387987851098,256.86625659339717,299.84982902193576,7.2609891957628525,52.72196410098488,0.2043980539367364,0.041778564453125,327.3904396893715,107184.5
1,3,3,neutral,0.9282551536702157,0.04665139635122773,0.0021763527815193444,9.5,1.493562840922729,0.12949543420733894,0.15575813878132838,0.2876820724517809,0.43298978149825434,0.5904930264998619,0.7193495529539694,-0.615792770420201,-9.316419724985003,-9.472165888767833,-9.980410421170792,8.39230117268263,3.5661273930870485,-2.916655702954454,-3.2606569375033563,-9.548077889828381,711.0574146217613,40.442059706236556,675.1847584266575,755.9911487264651,16.800524493654674,282.2576232618906,0.2320194125768359,0.0538330078125,341.5325753131024,116644.5
1,3,5,disgust,0.9398539585919958,0.03586492293792579,0.0012862926973433557,9.5,1.7244848307564586,0.11382721833990857,0.0927525360219305,0.18333730091379002,0.2743446755556054,0.3464417676587033,0.40546510810816444,-0.6171378835268997,-9.534239598713501,-9.139466787301155,-9.840324691041086,8.340740836809946,3.9830286266306287,-2.501732357426442,-3.658640327835976,-7.712153510845686,368.8733966080723,35.429211940831756,325.1440531761392,395.839520256092,29.230231180804545,854.4064148832782,0.4295395105001741,0.18450419108072916,1183.2544105136478,1400091.0
1,3,6,anger,0.948728554832156,0.03071011000332545,0.0009431108564163499,9.5,1.7550327067775748,0.15029318664101537,0.1223542095188411,0.23049310046732052,0.3661341960457408,0.45442593530386605,0.5686342326873628,-0.6157451951967261,-9.822472758175994,-9.469224185514557,-9.720943355434608,8.474748160707144,3.973890758279083,-2.963101159053595,-2.2414199497464167,-1.7103325172694965,494.39306502095843,33.271449440851065,468.7533782877923,522.0322296090351,0.0,0.0,0.0,0.0,0.0,0.0
1,3,7,fear,0.9616514149898514,0.024060461531994693,0.0005789058091325964,9.5,1.8160948912488295,0.12196325411849793,0.08358839803986313,0.19778510696443075,0.2579194721088301,0.3496737484797488,0.4591837151165863,-0.6144977572972116,-10.483806644058431,-9.428343644106729,-9.807631177230615,8.555021714892558,4.099125040756975,-3.171513967722231,-3.616796361979662,-6.575420677372774,385.59509505226424,11.61462530073418,376.8334101937756,394.492079281941,12.269989028039502,150.55263074820976,0.4581483409811172,0.20989990234375,958.4948269726516,918712.3333333333
1,4,1,happy,0.9750545131396585,0.014296802144164877,0.00020439855154939744,9.5,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,0.9264578492295994,-0.6143642083542034,-10.442305357524642,-9.441299338648399,-9.790820252966325,8.552293869973521,3.838669742529067,-2.509670193051204,-1.7922518443662439,-1.2263722846170702,255.13834766036197,9.780234504578184,247.04150405741603,265.1071040558217,1.7815908419478435,3.1740659281124257,0.9004562916672442,0.810821533203125,2160.9183233060894,4669568.0
1,4,2,sad,0.9627111476646065,0.020000659919652754,0.0004000263972216041,9.5,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,0.8914960732609387,-0.6141502503403267,-10.382754018827423,-9.461360542243709,-9.781713984307805,8.55884634287079,3.981103297600005,-1.205201446061218,-1.0780303123957902,-0.4151467952075751,279.76011979546354,19.098387987851098,256.86625659339717,299.84982902193576,7.2609891957628525,52.72196410098488,0.2043980539367364,0.041778564453125,327.3904396893715,107184.5
1,4,3,neutral,0.9585078233391032,0.021103509902174494,0.000445358130191177,9.5,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,0.798920834005098,-0.6140552537181074,-10.323452516367363,-9.487369355501963,-9.834495940922466,8.550287044168936,3.923647510986945,-1.7197422373983544,-1.4998208866823466,-0.7095153672106199,711.0574146217613,40.442059706236556,675.1847584266575,755.9911487264651,16.800524493654674,282.2576232618906,0.2320194125768359,0.0538330078125,341.5325753131024,116644.5
1,4,5,disgust,0.9552568843560073,0.024116505205073573,0.0005816058233063406,9.5,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,0.7091475219063865,-0.6140312042156005,-10.54149484982791,-9.423759709595947,-9.841582400948832,8.570224247920395,4.035230521518428,-1.229631256333155,-1.2568508468597452,-0.44257135464547775,1889.1929312298942,79.15847933635025,1828.0653387162943,1943.601871601598,0.0,0.0,0.0,0.0,0.0,0.0
1,4,6,anger,0.961665143236866,0.02294239377993648,0.000526353432353668,9.5,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,0.7605884613554779,-0.6140887454616553,-10.336809035384697,-9.437849966318106,-9.889781772264538,8.557933092800907,3.9312906551041973,-2.795936995944652,-1.8684768232167503,-1.355399577375534,494.39306502095843,33.271449440851065,468.7533782877923,522.0322296090351,0.0,0.0,0.0,0.0,0.0,0.0
1,4,7,fear,0.9431715047766152,0.020321748980520377,0.00041297348162728094,9.5,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,1.085540207100757,-0.6143201473528884,-10.373778586162183,-9.436512196185424,-9.874960816414026,8.559516485188334,3.912915368272928,-2.0940762236113577,-1.660855325537892,-0.9298491975676575,385.59509505226424,11.61462530073418,376.8334101937756,394.492079281941,12.269989028039502,150.55263074820976,0.4581483409811172,0.20989990234375,958.4948269726516,918712.3333333333
1,5,1,happy,0.9750545131396585,0.014296802144164877,0.00020439855154939744,9.5,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,0.9264578492295994,-0.6143642083542034,-10.442305357524642,-9.441299338648399,-9.790820252966325,8.552293869973521,3.838669742529067,-2.509670193051204,-1.7922518443662439,-1.2263722846170702,349.68014524486983,30.34018198678739,321.44187642718293,377.1658933461497,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2,sad,0.9595162495158838,0.026337206537084292,0.0006936484481770356,9.5,1.5766418839298488,0.1532478825886125,0.14469902137853274,0.2681573521552089,0.414884330024656,0.5855912743386833,0.7425399358895218,-0.6151762876085041,-9.068768402030107,-9.398546776350308,-10.00097727612031,8.325123252771858,3.762630631036622,-2.986816533328481,-2.9109176139998643,-3.506834430827511,349.68014524486983,30.34018198678739,321.44187642718293,377.1658933461497,0.0,0.0,0.0,0.0,0.0,0.0
1,5,3,neutral,0.9585078233391032,0.021103509902174494,0.000445358130191177,9.5,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,0.798920834005098,-0.6140552537181074,-10.323452516367363,-9.487369355501963,-9.834495940922466,8.550287044168936,3.923647510986945,-1.7197422373983544,-1.4998208866823466,-0.7095153672106199,355.89502852909413,24.728800534810503,348.76933439055404,373.7424241851122,10.92610422947312,119.37975363331039,0.577508821406291,0.3335164388020833,1156.1500767633931,1336683.0
1,5,5,disgust,0.9552568843560073,0.024116505205073573,0.0005816058233063406,9.5,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,0.7091475219063865,-0.6140312042156005,-10.54149484982791,-9.423759709595947,-9.841582400948832,8.570224247920395,4.035230521518428,-1.229631256333155,-1.2568508468597452,-0.44257135464547775,368.8733966080723,35.429211940831756,325.1440531761392,395.839520256092,29.230231180804545,854.4064148832782,0.4295395105001741,0.18450419108072916,1183.2544105136478,1400091.0
1,5,6,anger,0.961665143236866,0.02294239377993648,0.000526353432353668,9.5,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,0.7605884613554779,-0.6140887454616553,-10.336809035384697,-9.437849966318106,-9.889781772264538,8.557933092800907,3.9312906551041973,-2.795936995944652,-1.8684768232167503,-1.355399577375534,494.39306502095843,33.271449440851065,468.7533782877923,522.0322296090351,0.0,0.0,0.0,0.0,0.0,0.0
1,5,7,fear,0.9216430947954701,0.04651567402185551,0.0021637079297075236,9.5,1.6932348472774097,0.2121669288822313,0.12238220322725686,0.24250976591575604,0.35598505084479465,0.49675652831757156,0.6602374464711473,-0.6064726334780615,-7.920015032709883,-9.012179713536723,-9.59925881002213,7.659470487797277,3.86506471782825,-2.460698033206393,-3.492810864500795,-6.61026880235361,385.59509505226424,11.61462530073418,376.8334101937756,394.492079281941,12.269989028039502,150.55263074820976,0.4581483409811172,0.20989990234375,958.4948269726516,918712.3333333333
1,6,1,happy,0.8767204650435135,0.0741459633187775,0.005497623876469498,9.5,1.1853309891872816,0.10986017744482351,0.2150399732128592,0.40713595227298194,0.6021754023542185,0.8520484631458014,0.9562579922812209,-0.614395467663551,-10.248793232870687,-9.390738947854034,-9.755093543066591,8.49080460242477,3.190555462155711,-4.812006748338049,-2.781068497352052,-11.751306297736027,349.68014524486983,30.34018198678739,321.44187642718293,377.1658933461497,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,sad,0.9128142591698986,0.0669786036554265,0.004486133347630713,9.5,1.3754319576714336,0.1976685010578197,0.2140651388544515,0.4395244552382296,0.595228559712505,0.8821132800725685,1.0624470122000402,-0.6140451232713053,-10.3106349005444,-9.453076331131037,-9.841245791184265,8.553453207047614,3.5848020366029916,-2.3459024640496966,-2.0994298931304365,-1.5793365146631628,349.68014524486983,30.34018198678739,321.44187642718293,377.1658933461497,0.0,0.0,0.0,0.0,0.0,0.0
1,6,3,neutral,0.8548042715478187,0.08444394202889279,0.007130779345379006,9.5,0.7993841901350804,0.5177243477293386,0.17241204912459238,0.29359285157224113,0.38453758800220844,0.4525326189661501,0.534082485930258,-0.6147793500369999,-9.496339193633501,-9.65747029239969,-9.693853942415364,8.419305401036274,2.4478615503279704,0.44806624592976363,-0.05490097185499963,0.18724347152249782,355.89502852909413,24.728800534810503,348.76933439055404,373.7424241851122,10.92610422947312,119.37975363331039,0.577508821406291,0.3335164388020833,1156.1500767633931,1336683.0
1,6,5,disgust,0.8049948067692823,0.18880508724805964,0.03564736097074741,9.5,1.020487665236919,0.4210949616441688,0.08135100074894101,0.14620972910860186,0.2411620568168881,0.26914550992397857,0.3762784870216326,-0.6123886112494359,-9.48957892812318,-9.192973411871478,-9.899864406530025,8.448946497607373,2.650167687678059,0.19121908335098914,0.27671467843015346,0.06533200157451063,368.8733966080723,35.429211940831756,325.1440531761392,395.839520256092,29.230231180804545,854.4064148832782,0.4295395105001741,0.18450419108072916,1183.2544105136478,1400091.0
1,6,6,anger,0.8854540677435778,0.060022396998428984,0.0036026881414370168,9.5,1.4217483442670296,0.1556817953877468,0.18581376754735954,0.33165004523944847,0.49509275254709106,0.7022630139679548,0.8668106746107854,-0.6140499724882983,-10.592294939098712,-9.421701525540291,-9.857125155286695,8.574322115114825,3.6350959396822704,-3.1168099602222767,-2.201602003322261,-2.174274952384254,494.39306502095843,33.271449440851065,468.7533782877923,522.0322296090351,0.0,0.0,0.0,0.0,0.0,0.0
1,6,7,fear,0.9181447333937226,0.054437759413732814,0.0029634696499874556,9.5,0.7572064848179715,0.3820593337656932,0.24402983314156765,0.43385663820903053,0.5534201050804161,0.6510356952098184,0.5423242908253616,-0.6136138325179004,-10.579290273992566,-9.422726266830663,-9.862429138030125,8.568549056635817,2.1568378712436496,-0.16911776580247181,0.18573361923294787,-0.07219321437573917,385.59509505226424,11.61462530073418,376.8334101937756,394.492079281941,12.269989028039502,150.55263074820976,0.4581483409811172,0.20989990234375,958.4948269726516,918712.3333333333
1,7,1,happy,0.9246800350193911,0.028637227606281623,0.0008200908049739783,9.5,1.219338818383434,0.09276588055955737,0.12853685988574354,0.25700596328069414,0.3894647667617233,0.5233453491109185,0.6208265189803193,-0.6116627365506027,-8.094837772852587,-8.344136400781446,-9.626923108439685,7.509671253083584,3.256965236095277,-4.097190234968122,-4.231709294449094,4.203349792034235,255.13834766036197,9.780234504578184,247.04150405741603,265.1071040558217,1.7815908419478435,3.1740659281124257,0.9004562916672442,0.810821533203125,2160.9183233060894,4669568.0
1,7,2,sad,0.9160160173434335,0.03125365516548658,0.0009767909612031459,9.5,1.325822682619868,0.11791893406186237,0.13453381522955574,0.27252877649495283,0.41097097198268684,0.5671724989579838,0.7292232370337549,-0.6153716250979849,-10.592403249809768,-9.305918727019689,-9.926166367787326,8.531227581792887,3.5002757614889974,-3.274748102041918,-3.479248552662458,-155.73860178288257,1220.640366638839,55.89486558721856,1180.686372092242,1252.6835064056904,15.523014525269637,240.96397995173217,1.9328689192789519,3.735982259114583,557.7744466478663,311112.3333333334
1,7,3,neutral,0.910560027359378,0.04204088726487773,0.0017674362020181588,9.5,1.3894105447429135,0.19035057021530824,0.11453125325854074,0.21182099539325608,0.3139632477272903,0.40972950689462195,0.5480549655343467,-0.6131229090111345,-8.805875871595276,-8.600384173483514,-9.538417063388872,7.92468188109833,3.673365200818519,-2.788060408727591,-2.3807433991263753,-2.15690343848278,355.89502852909413,24.728800534810503,348.76933439055404,373.7424241851122,10.92610422947312,119.37975363331039,0.577508821406291,0.3335164388020833,1156.1500767633931,1336683.0
1,7,5,disgust,0.9552568843560073,0.024116505205073573,0.0005816058233063406,9.5,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,0.7091475219063865,-0.6140312042156005,-10.54149484982791,-9.423759709595947,-9.841582400948832,8.570224247920395,4.035230521518428,-1.229631256333155,-1.2568508468597452,-0.44257135464547775,368.8733966080723,35.429211940831756,325.1440531761392,395.839520256092,29.230231180804545,854.4064148832782,0.4295395105001741,0.18450419108072916,1183.2544105136478,1400091.0
1,7,6,anger,0.932998720497885,0.023735863558477142,0.0005633912188666432,9.5,1.3160668308193306,0.1107224774895661,0.12043855335806995,0.24036258975232122,0.33952742326347984,0.4121096508268329,0.5212969236332861,-0.6183932394046628,-9.007888718699473,-9.061646374687312,-9.68014624680996,8.142692490545459,3.3669398405467867,-4.102925651515905,-4.020185880928915,6.280827433895844,91.59465578919243,5.149566303902803,87.62762154836412,96.01100879321345,2.0273489573384156,4.110143794821161,0.26219445262930974,0.06874593098958334,1295.3085861420566,1677824.3333333335
1,7,7,fear,0.9632812045172472,0.01918067806863734,0.0003678984111727054,9.5,1.3848807529755558,0.0961097587092021,0.16534096951972668,0.32811564203027144,0.4877032063451364,0.6436321160325648,0.7379453234598399,-0.6177946605319717,-9.860831950882845,-8.447073815535937,-9.497216728879676,7.920746972629708,3.5576675130969844,-3.6492091049600375,-3.3025609074302147,-14.304643721091168,378.6165162852403,29.3646626854161,380.5336284111147,393.7234155890036,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,happy,0.9296332875243513,0.027740553862775883,0.0007695383286135699,9.5,1.4354432684134453,0.11258847012657727,0.1856305226659099,0.35741267912527197,0.5283600096561918,0.6872648106568787,0.790221029251767,-0.6163687524498811,-9.576625142873118,-9.407409755449864,-9.869548575544007,8.4791000630703,3.617004934802713,-3.355930465762491,-3.310561871319713,-10.951236512320868,255.13834766036197,9.780234504578184,247.04150405741603,265.1071040558217,1.7815908419478435,3.1740659281124257,0.9004562916672442,0.810821533203125,2160.9183233060894,4669568.0
1,8,2,sad,0.9053333961398233,0.04965447679722381,0.0024655670660060375,9.5,1.2246456960270564,0.08587366212172663,0.19008773254079236,0.36693753347965985,0.562307579601134,0.7550225842780328,0.9315582040049435,-0.6075330144950808,-9.559318991966055,-9.213295300476915,-9.67262649526023,8.46729269899581,3.2651368517440766,-3.986364745511791,-3.8692684046780466,6.598504458427932,1220.640366638839,55.89486558721856,1180.686372092242,1252.6835064056904,15.523014525269637,240.96397995173217,1.9328689192789519,3.735982259114583,557.7744466478663,311112.3333333334
1,8,3,neutral,0.862900599976411,0.06101070553347018,0.003722306189691809,9.5,1.1435402787513442,0.06122686650737528,0.11803482969019514,0.22643225524142777,0.3301073655289524,0.4237612371551022,0.5353863885085872,-0.6200468555569291,-8.991671855185169,-9.150258896191486,-9.861602393174081,8.150911329494702,3.0798777156895585,-4.635739287088368,-4.434881863926988,3.4211993322075616,355.89502852909413,24.728800534810503,348.76933439055404,373.7424241851122,10.92610422947312,119.37975363331039,0.577508821406291,0.3335164388020833,1156.1500767633931,1336683.0
1,8,5,disgust,0.9308856808378813,0.03567114558477825,0.001272430627330445,9.5,1.214109048235229,0.051164279013120935,0.23737420302251352,0.43654820316655274,0.6931471805599453,0.926312290335174,1.1775395472577803,-0.61873961380431,-10.424723221314872,-9.355390398554501,-9.928264987263633,8.55696516167475,3.267560778277979,-3.274591932259935,-4.283087948882754,3.2245241949654817,368.8733966080723,35.429211940831756,325.1440531761392,395.839520256092,29.230231180804545,854.4064148832782,0.4295395105001741,0.18450419108072916,1183.2544105136478,1400091.0
1,8,6,anger,0.9245433701871517,0.037417639586704896,0.0014000797522405455,9.5,1.246522057606057,0.11035002044799938,0.1454008463053119,0.28690537338360866,0.43037383447496785,0.590199211307503,0.7088955375280844,-0.6215906404615381,-9.1706262898707,-9.288339763256435,-9.867816964458163,8.407800904886036,3.2840049281167683,-4.129502331996214,-3.624024849099437,12.144883511712543,91.59465578919243,5.149566303902803,87.62762154836412,96.01100879321345,2.0273489573384156,4.110143794821161,0.26219445262930974,0.06874593098958334,1295.3085861420566,1677824.3333333335
1,8,7,fear,0.9279144086843009,0.03502774741323615,0.001226943088845472,9.5,1.1998378362609285,0.09045909143544108,0.14767529230888893,0.29338438496067126,0.43624818028051937,0.6085195949255918,0.7136817830016532,-0.6164530375720788,-9.461689689551166,-9.27080580716839,-9.826138788648626,8.365004798343579,3.2630358327076374,-4.060262631415134,-3.950935087589075,5.902408823098577,378.6165162852403,29.3646626854161,380.5336284111147,393.7234155890036,0.0,0.0,0.0,0.0,0.0,0.0
1,9,1,happy,0.9750545131396585,0.014296802144164877,0.00020439855154939744,9.5,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,0.9264578492295994,-0.6143642083542034,-10.442305357524642,-9.441299338648399,-9.790820252966325,8.552293869973521,3.838669742529067,-2.509670193051204,-1.7922518443662439,-1.2263722846170702,255.13834766036197,9.780234504578184,247.04150405741603,265.1071040558217,1.7815908419478435,3.1740659281124257,0.9004562916672442,0.810821533203125,2160.9183233060894,4669568.0
1,9,2,sad,0.9627111476646065,0.020000659919652754,0.0004000263972216041,9.5,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,0.8914960732609387,-0.6141502503403267,-10.382754018827423,-9.461360542243709,-9.781713984307805,8.55884634287079,3.981103297600005,-1.205201446061218,-1.0780303123957902,-0.4151467952075751,610.2953555051475,74.07225228799408,624.6297589652024,654.6841414033645,26.97295767912719,727.5404459599864,1.0826820959235142,1.1722005208333335,349.1375087268625,121897.0
1,9,3,neutral,0.9585078233391032,0.021103509902174494,0.000445358130191177,9.5,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,0.798920834005098,-0.6140552537181074,-10.323452516367363,-9.487369355501963,-9.834495940922466,8.550287044168936,3.923647510986945,-1.7197422373983544,-1.4998208866823466,-0.7095153672106199,355.89502852909413,24.728800534810503,348.76933439055404,373.7424241851122,10.92610422947312,119.37975363331039,0.577508821406291,0.3335164388020833,1156.1500767633931,1336683.0
